Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
530331,B001E5E2CW,A16P5FLTIAF11C,Kira,0,0,5,1313712000,Best Ground Sesame,"I love Hummus!!!! Yet, finding a good ground sesame was impossible! Until, I read an article that referred to this Tahina available on Amazon!!  I was upset to find out I had to order 6 jars, yet how quickly they they go! They store easily in my pantry and I have even given some to friends.  Compared to ground sesame available in your local market, this is the best.  Make hummus at home and enjoy the great taste in minutes. Recipes are available on-line, easy to make, in-expensive, healthy, delicious and full of fiber."
468911,B000FENTZO,A2YU5K49VEMEJQ,NurseZan,0,0,5,1317427200,"Delicious, everything I had hoped for!","Panda Bars is a candy my husband remembers loving from childhood and it has now become a favorite of mine and my 2 year old son also. These arrived quickly and now I wish I had ordered 2 boxes because at the rate we are eating these, they will be gone within a week! The Panda Bar's main ingredients are Molassess and Wheat flour - you won't find any high fructose corn syrup in there! I consider other brands like Twizzlers to taste waxy and hard whereas these Panda bars have a nice chewy texture. I love having a box around so I can make sure the diaper bag is stocked with these ready to eat snacks. I like that my 2 year-old son considers these a special treat and I have no guilt about letting him enjoy one. These are sold locally but they are cheaper to order by the box on Amazon."
511747,B000MC1BY0,ARO8SMNXDP1TL,eugenia,0,0,5,1329177600,as good as in Europe,"There are some snacks obtained in Europe that can be purchased on Amazon and this is one.  If you are a banana fan, as I am, you will love these.  I just wish I could find Chipsters on Amazon!"
369745,B000EH0RTI,A1UK1MAVVD2MC3,Lizzie Girl,3,4,5,1238198400,Rice,Best rice we have ever tasted--will not buy any others.  Great and chewy taste and good for you.
424616,B002HFPW6I,A2G89A5ER2Y2KU,SSL,0,0,4,1344384000,Very Tasty,This is a very tasty & nutritional bar full of nuts & fruit. But they are made in China.  Not knowing the safely quality I eat these sparingly
240109,B001VJ0B0I,A54REBNBBP8C0,"Judson I. Miers ""jmiers""",0,0,4,1342137600,Purina is always the leader,"I will have to admit that I don't take a lot of heed to the food I give to my dogs.  Typically, they simply aren't show, work or hunting dogs, so I'm not typically concerned about it. I will have to say that since introducing my pet to Beneful, she's actually eating less and has more energy. Overall a good product for my ""pot licker."" ;)"
218661,B000E4ALEW,A2DB720I9XRX7K,K. Draper,2,4,2,1254182400,"WoW, I finally found it!","Remember ""Raw Bits"", that cereal sponsor for the ""Prairie Home Companion""?  The one made from ""oat hulls and wheat shafts""? By George I think I've found it! YES!!! This is  the number one most crunchy thing on the planet, which is edible. I've not broken a tooth yet, but my ears still ring from eating it. And I tried to like it. At first I thought I liked it. Later I thought I hated it. Then I decided that I was missing the point; ""Raw Bits"" is not about flavor, it's about commitment, it's about doing the right thing, it's about put up and shut up. Think about your Norwegian Bachelor Farmer ancestors, for gosh sakes! Do you suppose that they whined about their cereal not ""tasting good enough""?  Of course not!<br /><br />Eating Heritage O's/Raw Bits gives shy people the courage to get up and do what needs to be done!<br /><br />(Now could someone please help me find those tasty and expeditious ""Powder Milk Biscuits""?)"
53107,B003ZXHGOW,A2SWO7WF36UQ4Y,Butter,0,0,1,1333929600,Not a variety pack,"I did not recieve what the item said. It was suppose to be a variety pack, but they were all the same."
138083,B000HHO9EE,A3EQ4AW6G2Q0F6,"A. C. M. C. ""Angela""",9,14,1,1261699200,poor quality,"I have long haired dachshunds which like to dig out.  In the beginning the fido 525cs worked but was not powerful as it would not shock through the long haired coat of my dachshunds. They had to hit it with the face or shorter haired (skin exposed) underbelly areas in order to get a good reaction on them. I had the fido 525cs set up for maybe 2 months before it stopped working completely and the dogs were back to getting out again.  No, it did not get wet as my husband built a wood box for the charger ""house"" of protection.  It just stopped working and by that time I had thrown away my receipt which was from a small garden center on an old type register so that it didn't list the product name anyway.  Thus no warranty proof nor refund available.<br /><br />I am looking for a better quality charger which will hit harder through the long haired coat. I have had stronger chargers which worked better and lasted longer than this model the fido 525cs."
116741,B003D5MQOW,A1XKRZGSM21W8J,Maria T. Bonnette,1,2,5,1326758400,excellent flavor,My friends LOVE this tea. I use half tea and half martinellis apple juice instead of sugar and it come  bubbly!
176403,B000FDDESC,A3MZQWS7XWG1HP,"Pamela J. Rice ""pj""",1,1,4,1325980800,very herby!,"This bread is more ""herby"" than cheesy. Sort of heavy but really good toasted. I can't really taste the cheese.  Will try adding some chunks of cheese and jalapenos for fun!"
520142,B000BVNSFW,A2GWG97G3N5GC6,Christopher Lumsargis,2,2,4,1278201600,Good for the price,"We are avid Matcha drinkers in my house. While this Matcha is slightly lower grade of tea than what we usually buy from Malden Teas or other tea vendors, the price is very good. The taste is palatable and can be consumed without other flavorings. Overall, if one is a matcha drinker on a budget, this is a good choice."
176328,B000FDDESM,A2X5TK0XTAWMIM,808ebiz,1,1,5,1330732800,Great Bread!,"I subscribed to one Hodgson Mill 9 Grain Bread 6 pk a month & the Potato Bread 6 pk every 2 months.<br /><br />It's great waking up in the morning to fresh bread made in my bread machine.<br /><br />GREAT products . . . if you like fresh, homemade bread, I recommend Hodgson Mill very highly!!"
306304,B0001KBFKI,A2A26QGMDL4QP3,"I. Inman ""Farmer Ike""",2,2,5,1221868800,Awesome,"This is an awesome kit. I thought the price was a little high until I got the kit. I love this soup so I risked the price and it is well worth it.<br /><br />I have already made 2 batches and have plenty of stuff to make it at least a couple or few more times.<br /><br />The Bowls are very nice a hard plastic and a nice big hearty size. I really like the design they look like they are from a chinese resteraunt.<br /><br />I like the recipe being laminated it makes it very easy to use and keep clean.<br /><br />As for the soup it is delicious it taste like a resteraunt. You get all the stuff but cornstarch and meat and chicken stock. But you probably already have all that stuff.<br /><br />The soup is easy to make and come out great, the recipe add a little more rice vinegar than I like but no bid deal I put less in the second time and it tasted just like my local resteraunts soup. I eat this soup at every chinese resteraunt I go to and this is better than 75% of the resteraunts i've tried.<br /><br />I highly recommend this kit, it is really great."
22249,B000KV61FC,AH2EYQ1UGKY02,ccabiya,2,2,4,1334102400,Love it for most dogs,"I've used this product, and others from Premier, for years.  For most dogs it's GREAT (I've fostered dogs and have my own).  I have both the small and medium sizes, which actually both work well for my 50 pound dog but I change them based on the size of kibble I feed.<br /><br />I like that they changed from the plastic-type ""rope"" which could easily be chewed and swallowed, but I don't like the new cotton rope - it's simply too difficult to clean and doesn't dry quickly enough.  I cut it off, purchased a piece of non-toxic acrylic rope, and have been satisfied (just have to tie the ends and burn them so they don't unravel).<br /><br />Kind of a pain to have to get a different rope and wish they would change it, but the replacement only cost me 50 cents.  The jug itself is more durable in the medium size than small, but I use it in a crate that has thick soft bedding now and has lasted almost a year so far.  When my dogs used it on hard floors the bottom of it cracked, although that was after 5 months.<br /><br />There were a couple very powerful chewers that managed to break the tops of these easily (I prefer the <a href=""http://www.amazon.com/gp/product/B003ALMW0M"">Kong Wobbler Dog Toy</a> or the <a href=""http://www.amazon.com/gp/product/B003SLWJ1G"">Premier Busy Buddy Linkables Dog Toys Value Pack</a> for them).  However in general they've worked out great and my dogs love them.  You can try making it more challenging by adding a rubber ball inside or pieces of carrots."
412859,B000H227LQ,A1PF1FZIFERWDW,CLM,1,1,5,1198886400,An Excellent Cup of Hot Chocolate!!,"Being a hot cocoa lover as I am, it's hard to believe I've never tried Land O Lakes Supreme Hot Chocolate until I received it as part of a gift basket. I must say, it was one of the best cups of hot chocolate I've had in a long time.<br />I've tried soooo many different brands....from the most expensive to the least expensive. This ranks up in my top 3...which is a hard place to get to in my eyes (or taste buds?).<br />At approximately $0.40 a serving, this is a great deal.<br />You'll find this hot cocoa rich in taste and quite creamy as well...even though it's simply made with hot water.<br />Make sure you follow the instructions on the packet....6 oz. of water per packet.<br />Go ahead...try it...you won't be disappointed!"
